,symbol,year,quarter,net_income,total_assets,source,book_value
407,APOLLOTYRE,2021,FY,350.0,25816.0,screener_html,11444.0
408,APOLLOTYRE,2022,FY,639.0,27041.0,screener_html,11753.0
409,APOLLOTYRE,2023,FY,1046.0,27281.0,screener_html,12579.0
410,APOLLOTYRE,2024,FY,1722.0,26875.0,screener_html,13903.0
411,APOLLOTYRE,2025,FY,1121.0,29009.0,screener_html,15533.0
412,APTUS,2017,FY,37.0,845.0,screener_html,521.0
413,APTUS,2018,FY,67.0,1465.0,screener_html,585.0
414,APTUS,2019,FY,112.0,2362.0,screener_html,699.0
415,APTUS,2020,FY,211.0,3747.0,screener_html,1709.0
416,APTUS,2021,FY,267.0,4520.0,screener_html,1980.0
417,APTUS,2022,FY,370.0,5684.0,screener_html,2916.0
418,APTUS,2023,FY,503.0,7176.0,screener_html,3340.0
419,APTUS,2024,FY,612.0,9005.0,screener_html,3768.0
420,APTUS,2025,FY,751.0,11243.0,screener_html,4317.0
421,APTUS,2026,FY,943.0,13048.0,screener_html,5060.0
422,ASAHIINDIA,2014,FY,-48.0,2313.0,screener_html,241.0
423,ASAHIINDIA,2015,FY,40.0,2260.0,screener_html,281.0
424,ASAHIINDIA,2016,FY,85.0,2272.0,screener_html,354.0
425,ASAHIINDIA,2017,FY,150.0,2830.0,screener_html,926.0
426,ASAHIINDIA,2018,FY,176.0,3281.0,screener_html,1075.0
427,ASAHIINDIA,2019,FY,188.0,3689.0,screener_html,1215.0
428,ASAHIINDIA,2020,FY,151.0,3863.0,screener_html,1302.0
429,ASAHIINDIA,2021,FY,131.0,3773.0,screener_html,1439.0
430,ASAHIINDIA,2022,FY,343.0,3777.0,screener_html,1762.0
431,ASAHIINDIA,2023,FY,362.0,4580.0,screener_html,2074.0
432,ASAHIINDIA,2024,FY,325.0,5500.0,screener_html,2353.0
433,ASAHIINDIA,2025,FY,367.0,7902.0,screener_html,3700.0
434,ASHOKLEY,2014,FY,-222.0,17524.0,screener_html,3989.0
435,ASHOKLEY,2015,FY,-205.0,19592.0,screener_html,4512.0
436,ASHOKLEY,2016,FY,712.0,22123.0,screener_html,5264.0
437,ASHOKLEY,2017,FY,1633.0,26609.0,screener_html,6393.0
438,ASHOKLEY,2018,FY,1814.0,33383.0,screener_html,7421.0
439,ASHOKLEY,2019,FY,2195.0,39126.0,screener_html,8746.0
440,ASHOKLEY,2020,FY,460.0,38130.0,screener_html,7789.0
441,ASHOKLEY,2021,FY,-70.0,42058.0,screener_html,7862.0
442,ASHOKLEY,2022,FY,-285.0,43574.0,screener_html,7304.0
443,ASHOKLEY,2023,FY,1359.0,54697.0,screener_html,8552.0
444,ASHOKLEY,2024,FY,2696.0,67595.0,screener_html,9005.0
445,ASHOKLEY,2025,FY,3383.0,85310.0,screener_html,12583.0
446,ASIANPAINT,2014,FY,1263.0,8075.0,screener_html,4039.0
447,ASIANPAINT,2015,FY,1427.0,8914.0,screener_html,4742.0
448,ASIANPAINT,2016,FY,1803.0,10559.0,screener_html,6525.0
449,ASIANPAINT,2017,FY,2016.0,12405.0,screener_html,7604.0
450,ASIANPAINT,2018,FY,2098.0,13763.0,screener_html,8410.0
451,ASIANPAINT,2019,FY,2208.0,16249.0,screener_html,9471.0
452,ASIANPAINT,2020,FY,2774.0,16138.0,screener_html,10130.0
453,ASIANPAINT,2021,FY,3207.0,20355.0,screener_html,12806.0
454,ASIANPAINT,2022,FY,3085.0,22958.0,screener_html,13812.0
455,ASIANPAINT,2023,FY,4195.0,25779.0,screener_html,15992.0
456,ASIANPAINT,2024,FY,5558.0,29901.0,screener_html,18728.0
457,ASIANPAINT,2025,FY,3710.0,31349.0,screener_html,19579.0
458,ASTERDM,2015,FY,272.0,4409.0,screener_html,1485.0
459,ASTERDM,2016,FY,8.0,5743.0,screener_html,420.0
460,ASTERDM,2017,FY,98.0,6804.0,screener_html,1875.0
461,ASTERDM,2018,FY,282.0,7479.0,screener_html,2832.0
462,ASTERDM,2019,FY,367.0,8928.0,screener_html,3214.0
463,ASTERDM,2020,FY,315.0,12405.0,screener_html,3272.0
464,ASTERDM,2021,FY,178.0,11620.0,screener_html,3372.0
465,ASTERDM,2022,FY,601.0,12521.0,screener_html,3580.0
466,ASTERDM,2023,FY,475.0,14836.0,screener_html,4074.0
467,ASTERDM,2024,FY,212.0,17983.0,screener_html,4186.0
468,ASTERDM,2025,FY,5408.0,6600.0,screener_html,3054.0
469,ASTERDM,2026,FY,427.0,8112.0,screener_html,4576.0
470,ASTRAL,2014,FY,79.0,694.0,screener_html,315.0
471,ASTRAL,2015,FY,78.0,1165.0,screener_html,619.0
472,ASTRAL,2016,FY,102.0,1301.0,screener_html,708.0
473,ASTRAL,2017,FY,145.0,1462.0,screener_html,847.0
474,ASTRAL,2018,FY,176.0,1675.0,screener_html,1018.0
475,ASTRAL,2019,FY,197.0,2099.0,screener_html,1278.0
476,ASTRAL,2020,FY,250.0,2289.0,screener_html,1503.0
477,ASTRAL,2021,FY,408.0,2673.0,screener_html,1896.0
478,ASTRAL,2022,FY,490.0,3387.0,screener_html,2336.0
479,ASTRAL,2023,FY,472.0,4362.0,screener_html,2711.0
480,ASTRAL,2024,FY,546.0,4496.0,screener_html,3188.0
481,ASTRAL,2025,FY,519.0,5198.0,screener_html,3776.0
482,ATHERENERG,2020,FY,-220.0,518.0,screener_html,250.02
483,ATHERENERG,2021,FY,-233.0,741.0,screener_html,376.02
484,ATHERENERG,2022,FY,-344.0,819.0,screener_html,224.02
485,ATHERENERG,2023,FY,-864.0,1977.0,screener_html,614.02
486,ATHERENERG,2024,FY,-1060.0,1914.0,screener_html,545.0
487,ATHERENERG,2025,FY,-812.0,2101.0,screener_html,493.0
488,ATHERENERG,2026,FY,-517.0,4722.0,screener_html,2572.0
489,ATUL,2015,FY,240.0,1823.0,screener_html,1039.0
490,ATUL,2016,FY,274.0,2465.0,screener_html,1615.0
491,ATUL,2017,FY,323.0,2724.0,screener_html,1966.0
492,ATUL,2018,FY,281.0,3009.0,screener_html,2244.0
493,ATUL,2019,FY,436.0,3543.0,screener_html,2706.0
494,ATUL,2020,FY,671.0,4144.0,screener_html,3155.0
495,ATUL,2021,FY,660.0,4935.0,screener_html,3827.0
496,ATUL,2022,FY,605.0,5690.0,screener_html,4429.0
497,ATUL,2023,FY,507.0,5752.0,screener_html,4672.0
498,ATUL,2024,FY,324.0,6455.0,screener_html,5114.0
499,ATUL,2025,FY,499.0,6980.0,screener_html,5598.0
500,ATUL,2026,FY,689.0,7900.0,screener_html,6221.0
501,AUROPHARMA,2014,FY,1169.0,9490.0,screener_html,3750.0
502,AUROPHARMA,2015,FY,1571.0,12910.0,screener_html,5156.0
503,AUROPHARMA,2016,FY,2024.0,15896.0,screener_html,7288.0
504,AUROPHARMA,2017,FY,2301.0,16200.0,screener_html,9372.0
505,AUROPHARMA,2018,FY,2423.0,20942.0,screener_html,11681.0
506,AUROPHARMA,2019,FY,2364.0,26271.0,screener_html,13891.0
507,AUROPHARMA,2020,FY,2844.0,28765.0,screener_html,16825.0
508,AUROPHARMA,2021,FY,5334.0,33416.0,screener_html,21930.0
509,AUROPHARMA,2022,FY,2647.0,33638.0,screener_html,24576.0
510,AUROPHARMA,2023,FY,1928.0,39505.0,screener_html,26840.0
511,AUROPHARMA,2024,FY,3169.0,44717.0,screener_html,29843.0
512,AUROPHARMA,2025,FY,3484.0,52546.0,screener_html,35041.0
513,AIIL,2023,FY,4304.0,6900.0,screener_html,3416.0
514,AIIL,2024,FY,4285.0,11621.0,screener_html,10345.0
515,AIIL,2025,FY,4241.0,20076.0,screener_html,16272.0
516,DMART,2015,FY,212.0,2355.0,screener_html,1200.0
517,DMART,2016,FY,320.0,3102.0,screener_html,1521.0
518,DMART,2017,FY,479.0,5819.0,screener_html,3842.0
519,DMART,2018,FY,806.0,5648.0,screener_html,4669.0
520,DMART,2019,FY,902.0,7006.0,screener_html,5587.0
521,DMART,2020,FY,1301.0,12076.0,screener_html,11080.0
522,DMART,2021,FY,1099.0,13655.0,screener_html,12184.0
523,DMART,2022,FY,1492.0,15471.0,screener_html,13678.0
524,DMART,2023,FY,2378.0,18105.0,screener_html,16078.0
525,DMART,2024,FY,2536.0,21172.0,screener_html,18698.0
526,DMART,2025,FY,2707.0,24313.0,screener_html,21428.0
527,DMART,2026,FY,2970.0,29524.0,screener_html,24464.0
528,AXISBANK,2015,FY,7450.0,467243.0,screener_html,44949.0
529,AXISBANK,2016,FY,8358.0,546387.0,screener_html,53559.0
530,AXISBANK,2017,FY,3967.0,611462.0,screener_html,56380.0
531,AXISBANK,2018,FY,464.0,703703.0,screener_html,64207.0
532,AXISBANK,2019,FY,5047.0,814046.0,screener_html,67802.0
533,AXISBANK,2020,FY,1879.0,927872.0,screener_html,86340.0
534,AXISBANK,2021,FY,7252.0,1001005.0,screener_html,103594.0
535,AXISBANK,2022,FY,14207.0,1195779.0,screener_html,118261.0
536,AXISBANK,2023,FY,10919.0,1344418.0,screener_html,129781.0
537,AXISBANK,2024,FY,26492.0,1518239.0,screener_html,157023.0
538,AXISBANK,2025,FY,28191.0,1656963.0,screener_html,187235.0
539,AXISBANK,2026,FY,26548.0,1946050.0,screener_html,213579.0
540,BEML,2014,FY,6.0,4828.0,screener_html,2081.0
541,BEML,2015,FY,6.0,4643.0,screener_html,2077.0
542,BEML,2016,FY,64.0,4420.0,screener_html,2130.0
543,BEML,2017,FY,85.0,4757.0,screener_html,2183.0
544,BEML,2018,FY,130.0,4744.0,screener_html,2201.0
545,BEML,2019,FY,63.0,5086.0,screener_html,2188.0
546,BEML,2020,FY,64.0,5163.0,screener_html,2253.0
547,BEML,2021,FY,69.0,5843.0,screener_html,2215.0
548,BEML,2022,FY,129.0,5813.0,screener_html,2357.0
549,BEML,2023,FY,158.0,5107.0,screener_html,2422.0
550,BEML,2024,FY,282.0,5591.0,screener_html,2668.0
551,BEML,2025,FY,293.0,5935.0,screener_html,2801.0
552,BLS,2015,FY,24.0,103.0,screener_html,83.0
553,BLS,2016,FY,31.0,137.0,screener_html,118.0
554,BLS,2017,FY,50.0,297.0,screener_html,165.0
555,BLS,2018,FY,97.0,470.0,screener_html,260.0
556,BLS,2019,FY,105.0,475.0,screener_html,372.0
557,BLS,2020,FY,52.0,469.0,screener_html,428.0
558,BLS,2021,FY,50.0,498.0,screener_html,460.0
559,BLS,2022,FY,111.0,633.0,screener_html,570.0
560,BLS,2023,FY,204.0,945.0,screener_html,803.0
561,BLS,2024,FY,326.0,1616.0,screener_html,1207.0
562,BLS,2025,FY,540.0,3339.0,screener_html,2130.0
563,BSE,2015,FY,177.0,4195.0,screener_html,2460.0
564,BSE,2016,FY,177.0,4240.0,screener_html,2523.0
565,BSE,2017,FY,265.0,5183.0,screener_html,2663.0
566,BSE,2018,FY,702.0,4998.0,screener_html,3081.0
567,BSE,2019,FY,199.0,4504.0,screener_html,2928.0
568,BSE,2020,FY,121.0,4476.0,screener_html,2425.0
569,BSE,2021,FY,142.0,4627.0,screener_html,2507.0
570,BSE,2022,FY,245.0,6185.0,screener_html,2654.0
571,BSE,2023,FY,206.0,5994.0,screener_html,2701.0
572,BSE,2024,FY,772.0,9450.0,screener_html,3302.0
573,BSE,2025,FY,1322.0,10342.0,screener_html,4424.0
574,BSE,2026,FY,2487.0,13446.0,screener_html,6673.0
575,BAJAJ-AUTO,2015,FY,3026.0,15966.0,screener_html,11095.0
576,BAJAJ-AUTO,2016,FY,4061.0,17240.0,screener_html,14020.0
577,BAJAJ-AUTO,2017,FY,4079.0,21638.0,screener_html,17856.0
578,BAJAJ-AUTO,2018,FY,4219.0,25141.0,screener_html,20425.0
579,BAJAJ-AUTO,2019,FY,4928.0,28834.0,screener_html,23233.0
580,BAJAJ-AUTO,2020,FY,5212.0,26510.0,screener_html,21662.0
581,BAJAJ-AUTO,2021,FY,4857.0,33602.0,screener_html,27273.0
582,BAJAJ-AUTO,2022,FY,6166.0,35111.0,screener_html,29859.0
583,BAJAJ-AUTO,2023,FY,6060.0,35136.0,screener_html,29362.0
584,BAJAJ-AUTO,2024,FY,7708.0,39344.0,screener_html,28962.0
585,BAJAJ-AUTO,2025,FY,7325.0,54110.0,screener_html,35188.0
586,BAJAJ-AUTO,2026,FY,10574.0,77223.0,screener_html,38832.0
587,BAJFINANCE,2015,FY,898.0,32780.0,screener_html,4800.0
588,BAJFINANCE,2016,FY,1279.0,46973.0,screener_html,7427.0
589,BAJFINANCE,2017,FY,1836.0,63731.0,screener_html,9600.0
590,BAJFINANCE,2018,FY,2496.0,84798.0,screener_html,15848.0
591,BAJFINANCE,2019,FY,3995.0,124233.0,screener_html,19697.0
592,BAJFINANCE,2020,FY,5264.0,164391.0,screener_html,32328.0
593,BAJFINANCE,2021,FY,4420.0,171470.0,screener_html,36918.0
594,BAJFINANCE,2022,FY,7028.0,212505.0,screener_html,43713.0
595,BAJFINANCE,2023,FY,11508.0,275226.0,screener_html,54372.0
596,BAJFINANCE,2024,FY,14451.0,375742.0,screener_html,76696.0
597,BAJFINANCE,2025,FY,16779.0,466127.0,screener_html,96693.0
598,BAJFINANCE,2026,FY,19332.0,559952.0,screener_html,113999.0
599,BAJAJFINSV,2015,FY,2409.0,88228.0,screener_html,11089.0
600,BAJAJFINSV,2016,FY,2775.0,103951.0,screener_html,13599.0
601,BAJAJFINSV,2017,FY,3450.0,128614.0,screener_html,16151.0
602,BAJAJFINSV,2018,FY,4176.0,161514.0,screener_html,20483.0
603,BAJAJFINSV,2019,FY,5374.0,208428.0,screener_html,23740.0
604,BAJAJFINSV,2020,FY,5994.0,251304.0,screener_html,31302.0
605,BAJAJFINSV,2021,FY,7367.0,279845.0,screener_html,35830.0
606,BAJAJFINSV,2022,FY,8314.0,333413.0,screener_html,40247.0
607,BAJAJFINSV,2023,FY,12210.0,405401.0,screener_html,46407.0
608,BAJAJFINSV,2024,FY,15595.0,537415.0,screener_html,60328.0
609,BAJAJFINSV,2025,FY,17558.0,651519.0,screener_html,72396.0
610,BAJAJFINSV,2026,FY,19669.0,758498.0,screener_html,77915.0
611,BAJAJHLDNG,2015,FY,2029.0,13893.0,screener_html,13393.0
612,BAJAJHLDNG,2016,FY,2265.0,15472.0,screener_html,15293.0
613,BAJAJHLDNG,2017,FY,2473.0,17889.0,screener_html,17818.0
614,BAJAJHLDNG,2018,FY,2655.0,25269.0,screener_html,25201.0
615,BAJAJHLDNG,2019,FY,3048.0,27008.0,screener_html,26952.0
616,BAJAJHLDNG,2020,FY,3080.0,32729.0,screener_html,27763.0
617,BAJAJHLDNG,2021,FY,3654.0,45490.0,screener_html,37167.0
618,BAJAJHLDNG,2022,FY,4126.0,53588.0,screener_html,42842.0
619,BAJAJHLDNG,2023,FY,4946.0,53188.0,screener_html,44182.0
620,BAJAJHLDNG,2024,FY,7365.0,65161.0,screener_html,54247.0
621,BAJAJHLDNG,2025,FY,6626.0,75266.0,screener_html,62687.0
622,BAJAJHLDNG,2026,FY,9789.0,85187.0,screener_html,73150.0
623,BAJAJHFL,2020,FY,421.0,31372.0,screener_html,5585.0
624,BAJAJHFL,2021,FY,453.0,37858.0,screener_html,6032.0
625,BAJAJHFL,2022,FY,710.0,48527.0,screener_html,6741.0
626,BAJAJHFL,2023,FY,1258.0,64654.0,screener_html,10503.0
627,BAJAJHFL,2024,FY,1731.0,81827.0,screener_html,12233.0
628,BAJAJHFL,2025,FY,2163.0,102809.0,screener_html,19947.0
629,BAJAJHFL,2026,FY,2560.0,127147.0,screener_html,22523.0
630,BALKRISIND,2015,FY,473.0,5318.0,screener_html,2276.0
631,BALKRISIND,2016,FY,446.0,5398.0,screener_html,2775.0
632,BALKRISIND,2017,FY,717.0,5789.0,screener_html,3543.0
633,BALKRISIND,2018,FY,736.0,5878.0,screener_html,4084.0
634,BALKRISIND,2019,FY,774.0,6479.0,screener_html,4654.0
635,BALKRISIND,2020,FY,960.0,6806.0,screener_html,5009.0
636,BALKRISIND,2021,FY,1178.0,8166.0,screener_html,6000.0
637,BALKRISIND,2022,FY,1435.0,10979.0,screener_html,6933.0
638,BALKRISIND,2023,FY,1057.0,12348.0,screener_html,7557.0
639,BALKRISIND,2024,FY,1471.0,13685.0,screener_html,8854.0
640,BALKRISIND,2025,FY,1655.0,15635.0,screener_html,10388.0
641,BALKRISIND,2026,FY,1243.0,17766.0,screener_html,10956.0
642,BALRAMCHIN,2014,FY,8.0,4159.0,screener_html,1216.0
643,BALRAMCHIN,2015,FY,-58.0,3904.0,screener_html,1127.0
644,BALRAMCHIN,2016,FY,100.0,3701.0,screener_html,1229.0
645,BALRAMCHIN,2017,FY,593.0,4027.0,screener_html,1561.0
646,BALRAMCHIN,2018,FY,232.0,3700.0,screener_html,1617.0
647,BALRAMCHIN,2019,FY,576.0,4703.0,screener_html,2118.0
648,BALRAMCHIN,2020,FY,519.0,4808.0,screener_html,2416.0
649,BALRAMCHIN,2021,FY,480.0,4634.0,screener_html,2619.0
650,BALRAMCHIN,2022,FY,465.0,4492.0,screener_html,2769.0
651,BALRAMCHIN,2023,FY,284.0,5429.0,screener_html,2895.0
652,BALRAMCHIN,2024,FY,534.0,6088.0,screener_html,3401.0
653,BALRAMCHIN,2025,FY,437.0,5224.0,screener_html,3919.0
654,BANDHANBNK,2015,FY,1.0,527.0,screener_html,502.0
655,BANDHANBNK,2016,FY,275.0,19756.0,screener_html,3334.0
656,BANDHANBNK,2017,FY,1112.0,30236.0,screener_html,4446.0
657,BANDHANBNK,2018,FY,1346.0,44310.0,screener_html,9382.0
658,BANDHANBNK,2019,FY,1952.0,56442.0,screener_html,11202.0
659,BANDHANBNK,2020,FY,3024.0,91718.0,screener_html,15195.0
660,BANDHANBNK,2021,FY,2205.0,115016.0,screener_html,17409.0
661,BANDHANBNK,2022,FY,126.0,138867.0,screener_html,17381.0
662,BANDHANBNK,2023,FY,2195.0,156037.0,screener_html,19584.0
663,BANDHANBNK,2024,FY,2230.0,177842.0,screener_html,21610.0
664,BANDHANBNK,2025,FY,2745.0,191476.0,screener_html,24605.0
665,BANDHANBNK,2026,FY,1224.0,211124.0,screener_html,25256.0
666,BANKBARODA,2015,FY,3950.0,733966.0,screener_html,42018.0
667,BANKBARODA,2016,FY,-5033.0,691173.0,screener_html,42503.0
668,BANKBARODA,2017,FY,1855.0,719216.0,screener_html,43067.0
669,BANKBARODA,2018,FY,-1836.0,747796.0,screener_html,46566.0
670,BANKBARODA,2019,FY,1166.0,819670.0,screener_html,54996.0
671,BANKBARODA,2020,FY,981.0,1199935.0,screener_html,76104.0
672,BANKBARODA,2021,FY,1620.0,1202667.0,screener_html,82390.0
673,BANKBARODA,2022,FY,7933.0,1340121.0,screener_html,91869.0
674,BANKBARODA,2023,FY,15005.0,1525871.0,screener_html,105055.0
675,BANKBARODA,2024,FY,18869.0,1654775.0,screener_html,119713.0
676,BANKBARODA,2025,FY,20865.0,1861766.0,screener_html,146503.0
677,BANKBARODA,2026,FY,20070.0,2101502.0,screener_html,165869.0
678,BANKINDIA,2015,FY,2015.0,625150.0,screener_html,32523.0
679,BANKINDIA,2016,FY,-6276.0,616628.0,screener_html,33345.0
680,BANKINDIA,2017,FY,-1492.0,632026.0,screener_html,33629.0
681,BANKINDIA,2018,FY,-5982.0,615184.0,screener_html,36757.0
682,BANKINDIA,2019,FY,-5426.0,630881.0,screener_html,47652.0
683,BANKINDIA,2020,FY,-3051.0,663017.0,screener_html,45073.0
684,BANKINDIA,2021,FY,2081.0,732786.0,screener_html,49981.0
685,BANKINDIA,2022,FY,3487.0,743131.0,screener_html,56522.0
686,BANKINDIA,2023,FY,3839.0,826036.0,screener_html,60433.0
687,BANKINDIA,2024,FY,6567.0,924280.0,screener_html,70581.0
688,BANKINDIA,2025,FY,9552.0,1056425.0,screener_html,80725.0
689,BANKINDIA,2026,FY,10309.0,1179552.0,screener_html,89958.0
690,MAHABANK,2015,FY,465.0,146073.0,screener_html,8123.0
691,MAHABANK,2016,FY,118.0,161029.0,screener_html,8860.0
692,MAHABANK,2017,FY,-1356.0,159411.0,screener_html,7469.0
693,MAHABANK,2018,FY,-1112.0,156449.0,screener_html,10067.0
694,MAHABANK,2019,FY,-4763.0,164676.0,screener_html,5883.0
695,MAHABANK,2020,FY,399.0,169018.0,screener_html,10909.0
696,MAHABANK,2021,FY,571.0,196835.0,screener_html,12308.0
697,MAHABANK,2022,FY,1153.0,230783.0,screener_html,14061.0
698,MAHABANK,2023,FY,2605.0,267827.0,screener_html,15790.0
699,MAHABANK,2024,FY,4072.0,307329.0,screener_html,19870.0
700,MAHABANK,2025,FY,5542.0,369354.0,screener_html,28708.0
701,MAHABANK,2026,FY,7017.0,427471.0,screener_html,33225.0
702,BATAINDIA,2013,FY,191.0,1382.0,screener_html,840.0
703,BATAINDIA,2015,FY,231.0,1637.0,screener_html,1021.0
704,BATAINDIA,2016,FY,217.0,1733.0,screener_html,1221.0
705,BATAINDIA,2017,FY,159.0,1923.0,screener_html,1324.0
706,BATAINDIA,2018,FY,221.0,2141.0,screener_html,1474.0
707,BATAINDIA,2019,FY,329.0,2474.0,screener_html,1742.0
708,BATAINDIA,2020,FY,329.0,3732.0,screener_html,1894.0
709,BATAINDIA,2021,FY,-89.0,3332.0,screener_html,1758.0
710,BATAINDIA,2022,FY,103.0,3525.0,screener_html,1814.0
711,BATAINDIA,2023,FY,323.0,3272.0,screener_html,1438.0
712,BATAINDIA,2024,FY,263.0,3350.0,screener_html,1527.0
713,BATAINDIA,2025,FY,331.0,3691.0,screener_html,1524.0
714,BAYERCROP,2005,FY,38.0,846.0,screener_html,290.0
715,BAYERCROP,2006,FY,55.0,914.0,screener_html,334.0
716,BELRISE,2022,FY,262.0,4972.0,screener_html,1735.0
717,BELRISE,2023,FY,314.0,5679.0,screener_html,2044.0
718,BELRISE,2024,FY,314.0,6042.0,screener_html,2341.0
719,BELRISE,2025,FY,355.0,8087.0,screener_html,4971.0
720,BERGEPAINT,2014,FY,249.0,2595.0,screener_html,1120.0
721,BERGEPAINT,2015,FY,265.0,2716.0,screener_html,1260.0
722,BERGEPAINT,2016,FY,371.0,2877.0,screener_html,1562.0
723,BERGEPAINT,2017,FY,474.0,3440.0,screener_html,1901.0
724,BERGEPAINT,2018,FY,461.0,3943.0,screener_html,2194.0
725,BERGEPAINT,2019,FY,494.0,4557.0,screener_html,2444.0
726,BERGEPAINT,2020,FY,656.0,4900.0,screener_html,2660.0
727,BERGEPAINT,2021,FY,720.0,5918.0,screener_html,3377.0
728,BERGEPAINT,2022,FY,833.0,7211.0,screener_html,3927.0
729,BERGEPAINT,2023,FY,860.0,7966.0,screener_html,4494.0
730,BERGEPAINT,2024,FY,1170.0,8368.0,screener_html,5379.0
731,BERGEPAINT,2025,FY,1183.0,9457.0,screener_html,6280.0
732,BDL,2013,FY,279.0,7251.0,screener_html,1051.0
733,BDL,2015,FY,444.0,8412.0,screener_html,1653.0
734,BDL,2016,FY,562.0,9641.0,screener_html,1851.0
735,BDL,2017,FY,524.0,8407.0,screener_html,2195.0
736,BDL,2018,FY,528.0,6657.0,screener_html,1956.0
737,BDL,2019,FY,423.0,5523.0,screener_html,2268.0
738,BDL,2020,FY,535.0,5750.0,screener_html,2607.0
739,BDL,2021,FY,258.0,6030.0,screener_html,2684.0
740,BDL,2022,FY,500.0,6636.0,screener_html,3030.0
741,BDL,2023,FY,352.0,8756.0,screener_html,3211.0
742,BDL,2024,FY,613.0,10426.0,screener_html,3637.0
743,BDL,2025,FY,550.0,13068.0,screener_html,4217.0
744,BEL,2014,FY,952.0,14980.0,screener_html,7220.0
745,BEL,2015,FY,1197.0,15729.0,screener_html,8117.0
746,BEL,2016,FY,1337.0,18605.0,screener_html,9246.0
747,BEL,2017,FY,1523.0,17600.0,screener_html,7735.0
748,BEL,2018,FY,1431.0,18965.0,screener_html,8016.0
749,BEL,2019,FY,1887.0,20821.0,screener_html,9212.0
750,BEL,2020,FY,1825.0,24351.0,screener_html,10072.0
751,BEL,2021,FY,2100.0,29492.0,screener_html,11060.0
752,BEL,2022,FY,2400.0,33912.0,screener_html,12286.0
753,BEL,2023,FY,2986.0,35490.0,screener_html,13862.0
754,BEL,2024,FY,3985.0,39524.0,screener_html,16326.0
755,BEL,2025,FY,5323.0,42925.0,screener_html,21567.0
756,BHARATFORG,2015,FY,760.0,8236.0,screener_html,3445.0
757,BHARATFORG,2016,FY,675.0,8292.0,screener_html,3414.0
758,BHARATFORG,2017,FY,711.0,8841.0,screener_html,4117.0
759,BHARATFORG,2018,FY,754.0,9977.0,screener_html,4652.0
760,BHARATFORG,2019,FY,1033.0,11578.0,screener_html,5376.0
761,BHARATFORG,2020,FY,349.0,11482.0,screener_html,5220.0
762,BHARATFORG,2021,FY,-127.0,13088.0,screener_html,5415.0
763,BHARATFORG,2022,FY,1077.0,15492.0,screener_html,6571.0
764,BHARATFORG,2023,FY,508.0,18235.0,screener_html,6705.0
765,BHARATFORG,2024,FY,910.0,19184.0,screener_html,7170.0
766,BHARATFORG,2025,FY,913.0,19968.0,screener_html,9254.0
767,BHARATFORG,2026,FY,1089.0,22260.0,screener_html,9580.0
768,BHEL,2015,FY,1450.0,70983.0,screener_html,34207.0
769,BHEL,2016,FY,-706.0,65577.0,screener_html,32315.0
770,BHEL,2017,FY,455.0,61698.0,screener_html,32389.0
771,BHEL,2018,FY,438.0,63940.0,screener_html,32335.0
772,BHEL,2019,FY,1002.0,64490.0,screener_html,30904.0
773,BHEL,2020,FY,-1468.0,60291.0,screener_html,28660.0
774,BHEL,2021,FY,-2700.0,55960.0,screener_html,25983.0
775,BHEL,2022,FY,445.0,56991.0,screener_html,26506.0
776,BHEL,2023,FY,654.0,57664.0,screener_html,24378.0
777,BHEL,2024,FY,282.0,59784.0,screener_html,24438.0
778,BHEL,2025,FY,534.0,68849.0,screener_html,24722.0
779,BHEL,2026,FY,1600.0,76186.0,screener_html,26146.0
780,BPCL,2014,FY,4053.0,88460.0,screener_html,19440.0
781,BPCL,2015,FY,5082.0,86322.0,screener_html,22562.0
782,BPCL,2016,FY,8089.0,86422.0,screener_html,27794.0
783,BPCL,2017,FY,9507.0,109086.0,screener_html,30819.0
784,BPCL,2018,FY,9792.0,120356.0,screener_html,36619.0
785,BPCL,2019,FY,8528.0,136926.0,screener_html,38765.0
786,BPCL,2020,FY,3666.0,150860.0,screener_html,36532.0
787,BPCL,2021,FY,17320.0,160978.0,screener_html,53555.0
788,BPCL,2022,FY,11682.0,187529.0,screener_html,51905.0
789,BPCL,2023,FY,2131.0,188109.0,screener_html,53522.0
790,BPCL,2024,FY,26859.0,202418.0,screener_html,75635.0
791,BPCL,2025,FY,13337.0,227967.0,screener_html,93936.0
792,BHARTIARTL,2014,FY,3019.0,181492.0,screener_html,59756.0
793,BHARTIARTL,2015,FY,5048.0,181939.0,screener_html,39777.0
794,BHARTIARTL,2016,FY,6893.0,224472.0,screener_html,66770.0
795,BHARTIARTL,2017,FY,4241.0,232322.0,screener_html,67457.0
796,BHARTIARTL,2018,FY,2184.0,249521.0,screener_html,69535.0
797,BHARTIARTL,2019,FY,1688.0,274026.0,screener_html,71423.0
798,BHARTIARTL,2020,FY,-30664.0,359091.0,screener_html,77145.0
799,BHARTIARTL,2021,FY,-12364.0,344417.0,screener_html,58953.0
800,BHARTIARTL,2022,FY,8305.0,361207.0,screener_html,66554.0
801,BHARTIARTL,2023,FY,12287.0,444557.0,screener_html,77563.0
802,BHARTIARTL,2024,FY,8558.0,442019.0,screener_html,82019.0
803,BHARTIARTL,2025,FY,37481.0,523863.0,screener_html,117796.0
804,BHARTIHEXA,2019,FY,-722.0,11341.0,screener_html,5768.0
805,BHARTIHEXA,2020,FY,-2716.0,15435.0,screener_html,3020.0
